Artist,Location,lat,lon
"Tyler, The Creator",United States,39.7837304,-100.445882
Estelle,United Kingdom,54.7023545,-3.2765753
PinkPantheress,England,52.5310214,-1.2649062
Travis Scott,United States,39.7837304,-100.445882
Casey Veggies,United States,39.7837304,-100.445882
Kendrick Lamar,United States,39.7837304,-100.445882
Quebonafide,Poland,52.215933,19.134422
Black Eyed Peas,United States,39.7837304,-100.445882
Jerry Lee Lewis,United States,39.7837304,-100.445882
Ray Charles,United States,39.7837304,-100.445882
Little Richard,United States,39.7837304,-100.445882
Elvis Presley,United States,39.7837304,-100.445882
Chuck Berry,United States,39.7837304,-100.445882
Chubby Checker,Malvern,52.1159559,-2.3258985
Danny & The Juniors,United States,39.7837304,-100.445882
Eddie Cochran,United States,39.7837304,-100.445882
The Swinging Blue Jeans,United Kingdom,54.7023545,-3.2765753
Gene Vincent,United States,39.7837304,-100.445882
Bill Haley & His Comets,United States,39.7837304,-100.445882
The Big Bopper,Texas,31.2638905,-98.5456116
Sabrina Carpenter,United States,39.7837304,-100.445882
Metro Boomin,United States,39.7837304,-100.445882
The Weeknd,Canada,61.0666922,-107.991707
A$AP Rocky,United States,39.7837304,-100.445882
Swedish House Mafia,Sweden,59.6749712,14.5208584
Playboi Carti,United States,39.7837304,-100.445882
The Kid LAROI,Australia,-24.7761086,134.755
Kanye West,United Kingdom,54.7023545,-3.2765753
JAY-Z,United States,39.7837304,-100.445882
Offset,United States,39.7837304,-100.445882
JID,United States,39.7837304,-100.445882
SZA,United States,39.7837304,-100.445882
Baby Keem,United States,39.7837304,-100.445882
21 Savage,United States,39.7837304,-100.445882
Lil Uzi Vert,United States,39.7837304,-100.445882
Sheck Wes,United States,39.7837304,-100.445882
Tate McRae,Canada,61.0666922,-107.991707
Charli xcx,England,52.5310214,-1.2649062
Dua Lipa,United Kingdom,54.7023545,-3.2765753
sombr,United States,39.7837304,-100.445882
AVA,United States,39.7837304,-100.445882
ANNA,Germany,51.1638175,10.4478313
Bonus RPK,Warsaw,52.2333742,21.0711489
Terror Jr,United States,39.7837304,-100.445882
Ramones,United States,39.7837304,-100.445882
Rich Amiri,Boston,42.3588336,-71.0578303
Don Toliver,United States,39.7837304,-100.445882
Lithe,Melbourne,-37.8142454,144.9631732
DC The Don,Chino Hills,33.9926803,-117.760056
¥$,United States,39.7837304,-100.445882
Ye,United States,39.7837304,-100.445882
Addison Rae,United States,39.7837304,-100.445882
Billie Eilish,United States,39.7837304,-100.445882
Madison Beer,United States,39.7837304,-100.445882
Kesha,United States,39.7837304,-100.445882
Britney Spears,United States,39.7837304,-100.445882
Tyla,United Kingdom,54.7023545,-3.2765753
Ken Carson,United Kingdom,54.7023545,-3.2765753
Gracie Abrams,United States,39.7837304,-100.445882
Camila Cabello,United States,39.7837304,-100.445882
Ewa Farna,Czechia,49.7439047,15.3381061
Taylor Swift,United States,39.7837304,-100.445882
JVKE,United States,39.7837304,-100.445882
Bruno Mars,United States,39.7837304,-100.445882
Olivia Rodrigo,United States,39.7837304,-100.445882
Rihanna,United States,39.7837304,-100.445882
Tiësto,Netherlands,52.2434979,5.6343227
Troye Sivan,Australia,-24.7761086,134.755
Doja Cat,United States,39.7837304,-100.445882
Ariana Grande,United States,39.7837304,-100.445882
Future,United States,39.7837304,-100.445882
Trippie Redd,United States,39.7837304,-100.445882
Fred again..,United Kingdom,54.7023545,-3.2765753
Oki,Utrecht,52.0907006,5.1215634
club2020,Poland,52.215933,19.134422
Otsochodzi,Poland,52.215933,19.134422
TACONAFIDE,Warsaw,52.2333742,21.0711489
schafter,Poland,52.215933,19.134422
Sobel,Poland,52.215933,19.134422
Mata,Bosnia and Herzegovina,44.3053476,17.5961467
Young Igi,Canada,61.0666922,-107.991707
Kizo,Poland,52.215933,19.134422
Chivas,Poland,52.215933,19.134422
MIÜ,Germany,51.1638175,10.4478313
Young Leosia,Canada,61.0666922,-107.991707
Kacperczyk,Poland,52.215933,19.134422
Taco Hemingway,Warsaw,52.2333742,21.0711489
Szpaku,Poland,52.215933,19.134422
Hubert.,France,46.603354,1.8883335
bambi,Argentina,-34.9964963,-64.9672817
Żabson,Poland,52.215933,19.134422
Guzior,Poland,52.215933,19.134422
Kaz Bałagane,Poland,52.215933,19.134422
Bungee,Uruguay,-32.8755548,-56.0201525
MODELKI,Poland,52.215933,19.134422
2115,Poland,52.215933,19.134422
Pezet,Poland,52.215933,19.134422
Disco Lines,United States,39.7837304,-100.445882
The Cure,United Kingdom,54.7023545,-3.2765753
Mac Miller,United Kingdom,54.7023545,-3.2765753
wifiskeleton,United States,39.7837304,-100.445882
Michael Jackson,United States,39.7837304,-100.445882
Tame Impala,Australia,-24.7761086,134.755
Kali Uchis,United States,39.7837304,-100.445882
French Montana,United States,39.7837304,-100.445882
Drake,Canada,61.0666922,-107.991707
Gorillaz,England,52.5310214,-1.2649062
J. Cole,United Kingdom,54.7023545,-3.2765753
Hotel Ugly,United States,39.7837304,-100.445882
Labrinth,United Kingdom,54.7023545,-3.2765753
Childish Gambino,United States,39.7837304,-100.445882
Frank Ocean,United States,39.7837304,-100.445882
The Neighbourhood,United Kingdom,54.7023545,-3.2765753
Beach Weather,United States,39.7837304,-100.445882
Skee-Lo,Los Angeles,34.0536909,-118.242766
d4vd,United States,39.7837304,-100.445882
Outkast,United States,39.7837304,-100.445882
Pitbull,United States,39.7837304,-100.445882
Beyoncé,United States,39.7837304,-100.445882
Gesaffelstein,France,46.603354,1.8883335
Maroon 5,United States,39.7837304,-100.445882
USHER,United States,39.7837304,-100.445882
Tory Lanez,Canada,61.0666922,-107.991707
Dave,United States,39.7837304,-100.445882
Lady Gaga,United States,39.7837304,-100.445882
Zara Larsson,Sweden,59.6749712,14.5208584
Eminem,United States,39.7837304,-100.445882
Cardi B,United States,39.7837304,-100.445882
Nelly Furtado,Canada,61.0666922,-107.991707
Chase Atlantic,Australia,-24.7761086,134.755
RAYE,United Kingdom,54.7023545,-3.2765753
Artemas,United Kingdom,54.7023545,-3.2765753
Elley Duhé,United States,39.7837304,-100.445882
G-Eazy,United States,39.7837304,-100.445882
NIKOŚ,New Zealand,-41.5000831,172.8344077
bbno$,Canada,61.0666922,-107.991707
ian,United Kingdom,54.7023545,-3.2765753
BigXthaPlug,Dallas,32.7762719,-96.7968559
Yeat,United States,39.7837304,-100.445882
Fukaj,Szczecin,53.4301818,14.5509623
BSK,Neuwied,50.4302393,7.466302
Deemz,Poland,52.215933,19.134422
PRO8L3M,Poland,52.215933,19.134422
Bedoes 2115,Poland,52.215933,19.134422
po prostu Kajtek,Poland,52.215933,19.134422
Roxie,Poland,52.215933,19.134422
Malik Montana,Poland,52.215933,19.134422
Kinny Zimmer,United States,39.7837304,-100.445882
Young Multi,Canada,61.0666922,-107.991707
Fast Life Sharky,Poland,52.215933,19.134422
Jacuś,Poland,52.215933,19.134422
fun.,Italy,42.6384261,12.674297
Portugal. The Man,United States,39.7837304,-100.445882
Macklemore & Ryan Lewis,United States,39.7837304,-100.445882
Elle King,United States,39.7837304,-100.445882
John Newman,United States,39.7837304,-100.445882
Gotye,Australia,-24.7761086,134.755
Hozier,Ireland,52.865196,-7.9794599
Coldplay,United Kingdom,54.7023545,-3.2765753
Green Day,United States,39.7837304,-100.445882
Flo Rida,United States,39.7837304,-100.445882
Icona Pop,Sweden,59.6749712,14.5208584
Foster The People,United States,39.7837304,-100.445882
Lorde,New Zealand,-41.5000831,172.8344077
Clean Bandit,United Kingdom,54.7023545,-3.2765753
Calvin Harris,Scotland,56.7861112,-4.1140518
Kings of Leon,United States,39.7837304,-100.445882
Myslovitz,Poland,52.215933,19.134422
Lady Pank,Poland,52.215933,19.134422
Happysad,Poland,52.215933,19.134422
Elektryczne Gitary,Poland,52.215933,19.134422
Wilki,Poland,52.215933,19.134422
Marek Grechuta,Poland,52.215933,19.134422
Vance Joy,Australia,-24.7761086,134.755
The Goo Goo Dolls,United States,39.7837304,-100.445882
Red Hot Chili Peppers,United States,39.7837304,-100.445882
MARINA,Wales,52.2928116,-3.73893
Muse,United Kingdom,54.7023545,-3.2765753
Brent Faiyaz,United States,39.7837304,-100.445882
Jay Rock,United States,39.7837304,-100.445882
King Geedorah,United States,39.7837304,-100.445882
Aaron May,United States,39.7837304,-100.445882
GoldLink,United States,39.7837304,-100.445882
Isaiah Rashad,United States,39.7837304,-100.445882
Westside Gunn,Buffalo,42.8864163,-78.8781493
Steve Lacy,United States,39.7837304,-100.445882
MF DOOM,United States,39.7837304,-100.445882
Diplo,United States,39.7837304,-100.445882
Post Malone,United States,39.7837304,-100.445882
Ekipa,Poland,52.215933,19.134422
rów babicze,Poland,52.215933,19.134422
Arctic Monkeys,United Kingdom,54.7023545,-3.2765753
Twenty One Pilots,United States,39.7837304,-100.445882
Henry Morris,United Kingdom,54.7023545,-3.2765753
Joji,United States,39.7837304,-100.445882
Montell Fish,United States,39.7837304,-100.445882
Zdechły Osa,Poland,52.215933,19.134422
Asal,Canada,61.0666922,-107.991707
Lily Allen,United Kingdom,54.7023545,-3.2765753
HEALTH,United States,39.7837304,-100.445882
Cigarettes After Sex,United States,39.7837304,-100.445882
Rome Evers,Germany,51.1638175,10.4478313
Słoń,Poland,52.215933,19.134422
Dj Remo,Switzerland,46.7985624,8.2319736
piwko_nie_mozna,Japan,36.5748441,139.2394179
The Notorious B.I.G.,United States,39.7837304,-100.445882
Wiz Khalifa,United States,39.7837304,-100.445882
Kid Cudi,United States,39.7837304,-100.445882
2Pac,United States,39.7837304,-100.445882
Paul Wall,United Kingdom,54.7023545,-3.2765753
Lil Wayne,United States,39.7837304,-100.445882
Justin Timberlake,United States,39.7837304,-100.445882
Shakira,Colombia,4.099917,-72.9088133
Fleetwood Mac,United Kingdom,54.7023545,-3.2765753
Rick James,Germany,51.1638175,10.4478313
Chief Keef,United States,39.7837304,-100.445882
Le Tigre,United States,39.7837304,-100.445882
Kylie Minogue,Australia,-24.7761086,134.755
System Of A Down,United States,39.7837304,-100.445882
Eurythmics,United Kingdom,54.7023545,-3.2765753
Modjo,France,46.603354,1.8883335
Nirvana,United States,39.7837304,-100.445882
MGMT,United States,39.7837304,-100.445882
Depeche Mode,United Kingdom,54.7023545,-3.2765753
Talking Heads,United States,39.7837304,-100.445882
Blur,United Kingdom,54.7023545,-3.2765753
Gnarls Barkley,United States,39.7837304,-100.445882
Empire Of The Sun,Australia,-24.7761086,134.755
Franz Ferdinand,Austria,47.59397,14.12456
The Smiths,United Kingdom,54.7023545,-3.2765753
bôa,South Korea,36.638392,127.6961188
Slipknot,United States,39.7837304,-100.445882
Santigold,United States,39.7837304,-100.445882
Massive Attack,United Kingdom,54.7023545,-3.2765753
Frankie Valli,United States,39.7837304,-100.445882
The Ronettes,United Kingdom,54.7023545,-3.2765753
The Mamas & The Papas,United States,39.7837304,-100.445882
The Police,United Kingdom,54.7023545,-3.2765753
ABBA,Sweden,59.6749712,14.5208584
Amy Winehouse,United Kingdom,54.7023545,-3.2765753
Billy Joel,United States,39.7837304,-100.445882
Sade,United Kingdom,54.7023545,-3.2765753
Ben E. King,United States,39.7837304,-100.445882
"Earth, Wind & Fire",United States,39.7837304,-100.445882
Tears For Fears,United Kingdom,54.7023545,-3.2765753
KISS,United States,39.7837304,-100.445882
Daryl Hall & John Oates,United States,39.7837304,-100.445882
Frank Sinatra,United States,39.7837304,-100.445882
Queen,United Kingdom,54.7023545,-3.2765753
Ritchie Valens,United States,39.7837304,-100.445882
The Stranglers,United Kingdom,54.7023545,-3.2765753
Bobby Darin,United States,39.7837304,-100.445882
The Animals,United Kingdom,54.7023545,-3.2765753
Bob Dylan,United States,39.7837304,-100.445882
Gloria Gaynor,United States,39.7837304,-100.445882
The Foundations,United Kingdom,54.7023545,-3.2765753
The Flamingos,United Kingdom,54.7023545,-3.2765753
"Grover Washington, Jr.",United States,39.7837304,-100.445882
Elton John,United Kingdom,54.7023545,-3.2765753
Marvin Gaye,United States,39.7837304,-100.445882
Kaśka Sochacka,Poland,52.215933,19.134422
Pharrell Williams,United States,39.7837304,-100.445882
Kali,United States,39.7837304,-100.445882
Kubi Producent,Poland,52.215933,19.134422
a-ha,Norway,61.1529386,8.7876653
Boney M.,Germany,51.1638175,10.4478313
The Skyliners,United Kingdom,54.7023545,-3.2765753
Passions,United Kingdom,54.7023545,-3.2765753
The Penguins,United Kingdom,54.7023545,-3.2765753
Jimmy Clanton,United States,39.7837304,-100.445882
The Del-Vikings,United States,39.7837304,-100.445882
Rosie & The Originals,United States,39.7837304,-100.445882
The Mystics,United Kingdom,54.7023545,-3.2765753
Dion & The Belmonts,United States,39.7837304,-100.445882
The Danleers,United Kingdom,54.7023545,-3.2765753
Djo,United States,39.7837304,-100.445882
James Newton Howard,United States,39.7837304,-100.445882
,United States,39.7837304,-100.445882
Lana Del Rey,United States,39.7837304,-100.445882
Katy Perry,United States,39.7837304,-100.445882
Kronkel Dom,Germany,51.1638175,10.4478313
Ed Sheeran,United Kingdom,54.7023545,-3.2765753
Alan Walker,United States,39.7837304,-100.445882
K-391,Norway,61.1529386,8.7876653
Dynoro,Lithuania,55.3500003,23.7499997
Jonas Blue,United Kingdom,54.7023545,-3.2765753
Skillet,United States,39.7837304,-100.445882
James Arthur,United Kingdom,54.7023545,-3.2765753
Imagine Dragons,United States,39.7837304,-100.445882
DJ Khaled,Algeria,28.0000272,2.9999825
Kygo,Norway,61.1529386,8.7876653
Jacob Lee,United States,39.7837304,-100.445882
OMI,Jamaica,18.1850507,-77.3947693
Adelitas Way,United States,39.7837304,-100.445882
Sia,Australia,-24.7761086,134.755
Rev Theory,United States,39.7837304,-100.445882
Unknown Brain,[Worldwide],-33.8938107,151.2621478
TRU Concept,Birmingham,52.4796992,-1.9026911
Adi Nowak,Poland,52.215933,19.134422
Młodszy Joe,United Kingdom,54.7023545,-3.2765753
Peja,Poland,52.215933,19.134422
Vigiland,Västervik,57.7594186,16.6385035
Martin Solveig,France,46.603354,1.8883335
Dennis Lloyd,United Kingdom,54.7023545,-3.2765753
Ava Max,United States,39.7837304,-100.445882
DJ Snake,France,46.603354,1.8883335
Ellie Goulding,United Kingdom,54.7023545,-3.2765753
Tyga,United States,39.7837304,-100.445882
Bad Bunny,Puerto Rico,18.2247706,-66.4858295
Panic! At The Disco,United States,39.7837304,-100.445882
Little Mix,England,52.5310214,-1.2649062
Marshmello,United States,39.7837304,-100.445882
A Boogie Wit da Hoodie,United States,39.7837304,-100.445882
Halsey,United States,39.7837304,-100.445882
5 Seconds of Summer,Australia,-24.7761086,134.755
Gucci Mane,United States,39.7837304,-100.445882
Juice WRLD,United States,39.7837304,-100.445882
XXXTENTACION,United States,39.7837304,-100.445882
Silk City,Czechia,49.7439047,15.3381061
Dawid Podsiadło,Poland,52.215933,19.134422
Dean Lewis,United States,39.7837304,-100.445882
Bebe Rexha,United States,39.7837304,-100.445882
The Chainsmokers,United Kingdom,54.7023545,-3.2765753
Avicii,Sweden,59.6749712,14.5208584
Anne-Marie,United Kingdom,54.7023545,-3.2765753
Bazzi,United States,39.7837304,-100.445882
Lauv,United States,39.7837304,-100.445882
Khalid,United States,39.7837304,-100.445882
Zedd,Germany,51.1638175,10.4478313
Rudimental,United Kingdom,54.7023545,-3.2765753
Lil Dicky,United States,39.7837304,-100.445882
Tymek,Poland,52.215933,19.134422
Ray Dalton,United States,39.7837304,-100.445882
Kuban,Poland,52.215933,19.134422
Popkiller Młode Wilki,Poland,52.215933,19.134422
David Guetta,France,46.603354,1.8883335
Rita Ora,United Kingdom,54.7023545,-3.2765753
Rag'n'Bone Man,London,51.5074456,-0.1277653
Ganja Mafia,Kraków,50.0619474,19.9368564
Siles,Poland,52.215933,19.134422
Linkin Park,United States,39.7837304,-100.445882
Migos,United States,39.7837304,-100.445882
King Princess,United States,39.7837304,-100.445882
Dycha,Poland,52.215933,19.134422
Lost Kings,United Kingdom,54.7023545,-3.2765753
Le Youth,United States,39.7837304,-100.445882
Don Diablo,Netherlands,52.2434979,5.6343227
Hailee Steinfeld,United States,39.7837304,-100.445882
Lil Nas X,United States,39.7837304,-100.445882
Sokół,Poland,52.215933,19.134422
Ufo361,Germany,51.1638175,10.4478313
Thaiboy Digital,Thailand,14.8971921,100.83273
TEDE,Poland,52.215933,19.134422
ReTo,Poland,52.215933,19.134422
chillwagon,Poland,52.215933,19.134422
KYLE,United States,39.7837304,-100.445882
Rae Sremmurd,United States,39.7837304,-100.445882
6ix9ine,United States,39.7837304,-100.445882
Bass Santana Archives,United States,39.7837304,-100.445882
88rising,United States,39.7837304,-100.445882
YG,United States,39.7837304,-100.445882
Lil Yachty,United States,39.7837304,-100.445882
VIC MENSA,United States,39.7837304,-100.445882
EyeOnEyez,United States,39.7837304,-100.445882
BlocBoy JB,United States,39.7837304,-100.445882
Rich The Kid,United States,39.7837304,-100.445882
Quality Control,Atlanta,33.7544657,-84.3898151
Flipp Dinero,United States,39.7837304,-100.445882
Logic,United States,39.7837304,-100.445882
2 Chainz,United States,39.7837304,-100.445882
Blacha 2115,Poland,52.215933,19.134422
Normani,United States,39.7837304,-100.445882
Sigala,United Kingdom,54.7023545,-3.2765753
El Profesor,Spain,39.3260685,-4.8379791
Blueface,United States,39.7837304,-100.445882
J Nanks,United Kingdom,54.7023545,-3.2765753
Hippie Sabotage,United States,39.7837304,-100.445882
Dbangz,Phoenix,33.4484367,-112.074141
Lil Skies,United States,39.7837304,-100.445882
Shawn Mendes,Canada,61.0666922,-107.991707
Lil Pump,United States,39.7837304,-100.445882
NAV,Canada,61.0666922,-107.991707
Lil Mosey,United States,39.7837304,-100.445882
Fetty Wap,United States,39.7837304,-100.445882
Lil Xan,United States,39.7837304,-100.445882
Sik World,Tempe,33.4255117,-111.940016
mike.,United Kingdom,54.7023545,-3.2765753
White 2115,Poland,52.215933,19.134422
DaBaby,United States,39.7837304,-100.445882
Kabe,Poland,52.215933,19.134422
Zeamsone,Poland,52.215933,19.134422
2K,India,22.3511148,78.6677428
Mlodyskiny,Poland,52.215933,19.134422
Kamerzysta,Poland,52.215933,19.134422
Kodak Black,United States,39.7837304,-100.445882
Mustard,United States,39.7837304,-100.445882
Kukon,Poland,52.215933,19.134422
Ashley O,United States,39.7837304,-100.445882
mgk,United States,39.7837304,-100.445882
Sam Feldt,Netherlands,52.2434979,5.6343227
Lizzo,United States,39.7837304,-100.445882
Jonas Brothers,United States,39.7837304,-100.445882
Lewis Capaldi,United Kingdom,54.7023545,-3.2765753
Ali Gatie,Canada,61.0666922,-107.991707
Blanco Brown,United States,39.7837304,-100.445882
Mark Ronson,United Kingdom,54.7023545,-3.2765753
Chris Brown,United States,39.7837304,-100.445882
Martin Garrix,Netherlands,52.2434979,5.6343227
Mabel,England,52.5310214,-1.2649062
OneRepublic,United States,39.7837304,-100.445882
Y2K,United States,39.7837304,-100.445882
J Balvin,Colombia,4.099917,-72.9088133
R3HAB,Netherlands,52.2434979,5.6343227
Kyle Dixon & Michael Stein,United States,39.7837304,-100.445882
Jefferson Airplane,United States,39.7837304,-100.445882
The Clash,United Kingdom,54.7023545,-3.2765753
Ray Parker Jr.,United States,39.7837304,-100.445882
TOTO,United States,39.7837304,-100.445882
The Seeds,United Kingdom,54.7023545,-3.2765753
Corey Hart,Canada,61.0666922,-107.991707
Cyndi Lauper,United States,39.7837304,-100.445882
Olivia Newton-John,Australia,-24.7761086,134.755
The Psychedelic Furs,United Kingdom,54.7023545,-3.2765753
Duran Duran,United Kingdom,54.7023545,-3.2765753
Echo & the Bunnymen,United Kingdom,54.7023545,-3.2765753
Scorpions,Germany,51.1638175,10.4478313
Pearls Before Swine,United States,39.7837304,-100.445882
Trader Horne,United Kingdom,54.7023545,-3.2765753
Space Knife,Sweden,59.6749712,14.5208584
Moby,United States,39.7837304,-100.445882
Tangerine Dream,Germany,51.1638175,10.4478313
Brotherhood of Man,United Kingdom,54.7023545,-3.2765753
Gaten Matarazzo,United States,39.7837304,-100.445882
Foreigner,United States,39.7837304,-100.445882
Teena Marie,United States,39.7837304,-100.445882
The Cars,United Kingdom,54.7023545,-3.2765753
Patsy Cline,United States,39.7837304,-100.445882
Howard Jones,United Kingdom,54.7023545,-3.2765753
Vera Lynn,United Kingdom,54.7023545,-3.2765753
The Pointer Sisters,United States,39.7837304,-100.445882
Huey Lewis & The News,United States,39.7837304,-100.445882
"""Weird Al"" Yankovic",United States,39.7837304,-100.445882
REO Speedwagon,United States,39.7837304,-100.445882
Madonna,United States,39.7837304,-100.445882
Wham!,United Kingdom,54.7023545,-3.2765753
The Who,United Kingdom,54.7023545,-3.2765753
John Mellencamp,United States,39.7837304,-100.445882
Shalamar,United States,39.7837304,-100.445882
Deniece Williams,United States,39.7837304,-100.445882
Thompson Twins,United Kingdom,54.7023545,-3.2765753
The Jacksons,United States,39.7837304,-100.445882
Mel & Kim,United Kingdom,54.7023545,-3.2765753
Belinda Carlisle,United States,39.7837304,-100.445882
Go West,United Kingdom,54.7023545,-3.2765753
Bryce Vine,United States,39.7837304,-100.445882
Miley Cyrus,United States,39.7837304,-100.445882
Daddy Yankee,Puerto Rico,18.2247706,-66.4858295
MEDUZA,Sweden,59.6749712,14.5208584
Lil Tecca,United States,39.7837304,-100.445882
Alesso,Sweden,59.6749712,14.5208584
iann dior,United States,39.7837304,-100.445882
Gedz,Poland,52.215933,19.134422
Wac Toja,Poland,52.215933,19.134422
NF,United States,39.7837304,-100.445882
Jan-Rapowanie,Poland,52.215933,19.134422
Beka KSH,Koluszki,51.7444956,19.817966
be vis,United States,39.7837304,-100.445882
Sarius,Częstochowa,50.8120466,19.113213
PlanBe,Poland,52.215933,19.134422
Kartky,Poland,52.215933,19.134422
Sam Smith,United Kingdom,54.7023545,-3.2765753
Blue Ivy,United States,39.7837304,-100.445882
Jeremy Zucker,United States,39.7837304,-100.445882
Filipek,Poland,52.215933,19.134422
Avi,Israel,30.8124247,34.8594762
Białas,Poland,52.215933,19.134422
Paluch,Poland,52.215933,19.134422
Beteo,Poland,52.215933,19.134422
Mr. Polska,Netherlands,52.2434979,5.6343227
B.R.O,Denmark,55.670249,10.3333283
ScHoolboy Q,Los Angeles,34.0536909,-118.242766
Kubańczyk,Poland,52.215933,19.134422
BTS,South Korea,36.638392,127.6961188
Young Slash,Canada,61.0666922,-107.991707
Tones And I,Australia,-24.7761086,134.755
Megan Thee Stallion,United States,39.7837304,-100.445882
Smokepurpp,Miami,25.7741566,-80.1935973
Cordae,United States,39.7837304,-100.445882
Jaden,United States,39.7837304,-100.445882
Scarlxrd,United Kingdom,54.7023545,-3.2765753
A$AP Ferg,United States,39.7837304,-100.445882
Famous Dex,Chicago,41.8755616,-87.6244212
YBN Nahmir,United States,39.7837304,-100.445882
Mike WiLL Made-It,United States,39.7837304,-100.445882
Young Thug,Canada,61.0666922,-107.991707
Meek Mill,United States,39.7837304,-100.445882
Benjamin Wallfisch,United Kingdom,54.7023545,-3.2765753
Ski Mask The Slump God,United States,39.7837304,-100.445882
Trill Pem,Poland,52.215933,19.134422
Regard,New York,40.7127281,-74.0060152
Charlie Puth,United States,39.7837304,-100.445882
Major Lazer,Jamaica,18.1850507,-77.3947693
benny blanco,United States,39.7837304,-100.445882
ILLENIUM,United States,39.7837304,-100.445882
Alec Benjamin,United Kingdom,54.7023545,-3.2765753
Jorja Smith,United Kingdom,54.7023545,-3.2765753
Dermot Kennedy,Ireland,52.865196,-7.9794599
ROSALÍA,Spain,39.3260685,-4.8379791
Denzel Curry,United States,39.7837304,-100.445882
Comethazine,United States,39.7837304,-100.445882
Takeoff,Atlanta,33.7544657,-84.3898151
$uicideboy$,United States,39.7837304,-100.445882
Salvatore Ganacci,Sweden,59.6749712,14.5208584
Cesqeaux,Netherlands,52.2434979,5.6343227
Bhad Bhabie,United States,39.7837304,-100.445882
Polo G,Germany,51.1638175,10.4478313
Lil Baby,United States,39.7837304,-100.445882
Lil Gnar,United States,39.7837304,-100.445882
88GLAM,Canada,61.0666922,-107.991707
YNW Melly,United States,39.7837304,-100.445882
GASHI,United States,39.7837304,-100.445882
Tee Grizzley,Detroit,42.3315509,-83.0466403
Saweetie,United States,39.7837304,-100.445882
BONES,United States,39.7837304,-100.445882
Bass Santana,United States,39.7837304,-100.445882
Flo Milli,Los Angeles,34.0536909,-118.242766
Tay-K,United Kingdom,54.7023545,-3.2765753
Yung Gravy,United States,39.7837304,-100.445882
Nicki Minaj,United States,39.7837304,-100.445882
Freddie Dredd,Canada,61.0666922,-107.991707
Jeremy Kingg,United States,39.7837304,-100.445882
$NOT,United States,39.7837304,-100.445882
Soudiere,France,46.603354,1.8883335
Slim Slater,United Kingdom,54.7023545,-3.2765753
Matt OX,United States,39.7837304,-100.445882
Huncho Jack,United States,39.7837304,-100.445882
Chance the Rapper,United States,39.7837304,-100.445882
Freddie Gibbs,United States,39.7837304,-100.445882
Rex Orange County,England,52.5310214,-1.2649062
Wiki,United States,39.7837304,-100.445882
Lil Playdough,United States,39.7837304,-100.445882
Free Nationals,United Kingdom,54.7023545,-3.2765753
bLAck pARty,United Kingdom,54.7023545,-3.2765753
Jack Harlow,United States,39.7837304,-100.445882
Pusha T,United States,39.7837304,-100.445882
Feign,Sanford,35.4798757,-79.1802994
Lars Vaular,Norway,61.1529386,8.7876653
Common,United States,39.7837304,-100.445882
Yo Gotti,United States,39.7837304,-100.445882
Aminé,United States,39.7837304,-100.445882
Joyner Lucas,United States,39.7837304,-100.445882
Calboy,United States,39.7837304,-100.445882
Quavo,United States,39.7837304,-100.445882
NLE Choppa,United States,39.7837304,-100.445882
Lanek,Poland,52.215933,19.134422
Młody Yerba,Poland,52.215933,19.134422
Major SPZ,Poland,52.215933,19.134422
Belmondo,Hungary,47.1817585,19.5060937
Raz Dwa Trzy,Poland,52.215933,19.134422
Gang Starr,United States,39.7837304,-100.445882
K CAMP,United Kingdom,54.7023545,-3.2765753
Big Sean,United States,39.7837304,-100.445882
WESTSIDE BOOGIE,United States,39.7837304,-100.445882
24kGoldn,United States,39.7837304,-100.445882
YK Osiris,Jacksonville,30.3321838,-81.655651
Ty Dolla $ign,United States,39.7837304,-100.445882
Jasiah,United States,39.7837304,-100.445882
Fabolous,United States,39.7837304,-100.445882
Why Don't We,United States,39.7837304,-100.445882
Vl Deck,Atlanta,33.7544657,-84.3898151
KIDS SEE GHOSTS,United States,39.7837304,-100.445882
Princ£ Aureliu$,Serbia,44.0243229,21.0765743
Pistola,United States,39.7837304,-100.445882
Yung Kayo,United States,39.7837304,-100.445882
Dinos,France,46.603354,1.8883335
Bas,United States,39.7837304,-100.445882
Pimp Flaco,Spain,39.3260685,-4.8379791
BlackMayo,United States,39.7837304,-100.445882
BROCKHAMPTON,United States,39.7837304,-100.445882
Rejjie Snow,Ireland,52.865196,-7.9794599
F430,Corbeil-Essonnes,48.6137734,2.4818087
Artigeardit,Denmark,55.670249,10.3333283
Sidoka,Brazil,-10.3333333,-53.2
Ghostemane,United States,39.7837304,-100.445882
Josman,France,46.603354,1.8883335
Stacy Money,United States,39.7837304,-100.445882
RetcH,United States,39.7837304,-100.445882
Strick,United States,39.7837304,-100.445882
Hamza,Belgium,50.6402809,4.6667145
Muney Mook,United States,39.7837304,-100.445882
Pi’erre Bourne,United States,39.7837304,-100.445882
SAINt JHN,Guyana,4.8417097,-58.6416891
Vince Staples,United States,39.7837304,-100.445882
$kar,Slovakia,48.7411522,19.4528646
Joey Bada$$,United States,39.7837304,-100.445882
MDMA,Indiana,40.3270127,-86.1746933
Lucki,United States,39.7837304,-100.445882
JACKBOYS,United States,39.7837304,-100.445882
OBOY,Paris,48.8534951,2.3483915
Ethereal,Atlanta,33.7544657,-84.3898151
Young Deji,Canada,61.0666922,-107.991707
Reverb King,United States,39.7837304,-100.445882
Tyler,United Kingdom,54.7023545,-3.2765753
